Google Ads campaign,Nth week,Google Ads cost,Google Ads impressions
md_pmax_красота_и_уход_гигиена_прокладки_урологические,0060,10987.01,70660
shop_st_товары_для_дома_посуда_посуда_для хранения продуктов,0060,10957.85,109318
md_pmax_продукты_питания_напитки_холодные_соки,0060,10925.571394,153929
md_pmax_алкоголь_джин,0060,10570.27,131420
md_pmax_красота_и_уход_спф,0060,10534.866786,113719
shop_st_красота_и_уход_уход_за_полостью_рта,0060,10428.68,100143
md_pmax_продукты_питания_консервы,0060,10234.78,155838
shop_st_дача_сад_огород_дачный_отдых,0060,10201.7,134233
md_pmax_товары_для_дома_посуда_инвентарь_и_аксессуары,0060,10043.035128,99450
md_pmax_красота_и_уход_уход_за_лицом,0060,9990.210869,99424
md_pmax_алкоголь_текила,0060,9859.28,83280
srch_Товары_для_дома_DSA,0060,9746.956886,60025
srch_Красота_и_уход_DSA,0060,9338.748563,68816
md_pmax_товары_для_дома_посуда_посуда_для_приготовления_пищи,0060,9083.407879,135946
md_pmax_детские_товары_детсткие книги,0060,8980.814086,101100
md_pmax_зоотовары_коты_гигиена,0060,8912.245224,67994
srch_DSA,0060,8754.478638,92880
md_pmax_дача_сад_огород_растения_Горшки и_уход за_растениями,0060,8681.13,136828
md_pmax_товары_для_дома_посуда_чай_и_кофе,0060,8586.640135,95778
md_pmax_продукты_питания_кондитерка_конфеты,0060,8455.4,158819
md_pmax_товары_для_дома_посуда_бар,0060,8398.10542,54084
shop_st_продукты_питания_молочные_продукты,0060,8315.44,103452
shop_st_продукты_питания_крупы,0060,8141.43,123551
srch_Бытовая_химия_DSA,0060,8015.915335,47953
md_pmax_продукты_питания_кондитерка,0060,8001.27,145252
srch_cat_продукты_питания,0060,7865.43926,51286
md_pmax_продукты_питания_напитки_чай,0060,7838.7,120479
srch_cat_детские_товары,0060,7648.346808,56509
md_pmax_продукты_питания_напитки_холодные_вода,0060,7513.966168,102969
md_pmax_товары_для_дома,0060,7214.98,60381
md_pmax_МБТ_техника_для_кухни,0060,7198.52,86113
campaign - zombies 2025_7_11 13_59,0060,6924.21,78639
pr_bcat_gdn_zoo_mau-paw-lapkoturbota_2507,0060,6827.522789,1352136
md_pmax_продукты_питания_кондитерка_батончики,0060,6791.08,89783
shop_st_красота_и_уход_уход_за_телом_крема,0060,6583.98,78347
shop_st_дача_сад_огород_садовые_работы,0060,6574.74,77251
shop_st_детские_товары_питание_печенье,0060,6568.47,79745
srch_prod_детские_товары [1] Clone,0060,6402.737441,96764
shop_st_красота_и_уход_уход_за_телом_гели,0060,6080.74,58315
shop_st_бытовая_химия_репеленты,0060,6021.09,80502
md_pmax_продукты_питания_бакалея_масло,0060,6013.603224,73259
md_pmax_алкоголь_бальзамы,0060,5855.84,72084
md_pmax_детские_товары_беременость_и_материнство,0060,5774.89,45505
md_pmax_продукты_питания_напитки_холодные_энергетические_напитки,0060,5506.869761,80063
srch_Зоотовары_DSA,0060,5463.558924,26192
srch_cat_красота_и_здоровье,0060,5462.935958,38435
md_pmax_алкоголь,0060,5432.95,100368
shop_st_товары_для_дома_уход_за_одеждой,0060,5034.88,37367
md_pmax_красота_и_уход_уход_за_телом_дезодоранты,0060,4867.18,67436
md_pmax_продукты_питания_Азия,0060,4797.68,59958
md_pmax_красота_и_уход_уход_за_лицом_крема,0060,4754.44,60624
md_pmax_merch_maudau_моб_телефони,0060,4666.812173,83783
md_pmax_товары_для_дома_текстиль_одеяла_подушки_наматрасники,0060,4602.87,42257
md_pmax_красота_и_уход_макияж_глаза,0060,4511.73,69218
md_pmax_зоотовары_собаки_кормление_Royal_Canin,0060,4502.613752,10516
shop_st_автотовари_автозапчастини_Автомобільні_акумулятори,0060,4422.19,31564
md_pmax_детские_товары_мебель,0060,4412.56,46267
shop_st_зоотовары_коты_здоровье,0060,4376.46,63645
shop_st_детские_товары_питание_пюре,0060,4259.99,61364
srch_Напої_гарячі,0060,4169.789864,14059
srch_Алкоголь_Віскі,0060,4151.20798,14886
srch_Алкоголь_Ігристі,0060,4149.036168,18292
md_pmax_красота_и_уход_макияж_лицо,0060,4147.264614,74117
md_pmax_красота_и_уход_уход_за_волосами_окрашивание,0060,4122.52,78653
srch_Алкоголь_Пиво,0060,4062.348915,11015
shop_sm_all_max,0060,3970.75,361185
shop_st_детские_товары_питание_каши,0060,3916.32,45520
srch_Напої_холодні,0060,3750.39973,21675
srch_Продукти_кондитерка,0060,3726.211082,28570
shop_st_товары_для_дома_хранение_и_организация,0060,3619.59,43010
md_pmax_красота_и_уход_уход_за_лицом_умывание,0060,3559.950686,57471
md_pmax_продукты_питания_кондитерка_печенье,0060,3452.89,70603
md_pmax_зоотовары_собаки_гигиена,0060,3420.12,25229
md_pmax_merch_maudau_смарт_годинник,0060,3371.840397,43825
md_pmax_бытовая_химия_средства_для_мытья_посуды,0060,3237.96,32195
md_pmax_школа_офис_и_книги,0060,3217.995084,51628
md_pmax_бытовая_химия_ароматы_для_дома,0060,3174.499945,30909
shop_st_продукты_питания_хлебобулочные,0060,3167.31,41369
md_pmax_merch_ноутбуки,0060,3112.879871,45045
md_pmax_merch_maudau_навушники,0060,3098.494417,42858
[YouTube] Просування каналу,0060,2992.463493,44630
search_brand,0060,2964.134229,98973
shop_st_товары_для_дома_освещение,0060,2925.23,38157
md_pmax_merch_планшети,0060,2922.305618,50469
md_pmax_merch_техніка для кухні,0060,2864.778798,18845
md_pmax_продукты_питания_бакалея_макароны,0060,2822.79,59402
md_pmax_сантехника_и_ремонт_електроинструмент,0060,2812.384913,60451
srch_prod_зоотовары,0060,2787.854701,12810
srch_Продукти,0060,2749.396176,17432
md_pmax_автотовары_автохимия_автокосметика,0060,2700.796434,39996
md_pmax_МБТ_аксы_для_бытовой_техники,0060,2643.3,17590
md_pmax_детские_товары_подгузники_салфетки,0060,2609.768803,26568
srch_cat_електроника,0060,2449.956621,51810
shop_st_красота_и_уход_уход_за_телом,0060,2443.08,45537
shop_st_алкоголь_слабоакогольные_напитки,0060,2414.6,42510
md_pmax_Сантехника_и_ремонт_ручной_инструмент,0060,2265.082361,39554
md_pmax_красота_и_уход_гигиена,0060,2231.66,18810
md_pmax_merch_Наручні годинники,0060,2225.25,29814
md_pmax_merch_портативні зарядні прилади,0060,2194.61,21906
md_pmax_МБТ_техника_для_дома,0060,2153.71,23735
shop_st_зоотовары_рыбам_и_черепахам,0060,2114.55,13780
demgen_conversion_youtube_shorts,0060,2078.623128,125913
shop_st_товары_для_дома_интерьер_и_декор,0060,2027.8,28268
shop_st_детские_товары_коляски,0060,2026.32,43787
shop_st_красота_и_уход_уход_за_телом_мыло,0060,2001.28,27988
md_pmax_зоотовары_коты_дом_и_отдых,0060,1995.12,21913
md_pmax_товары_для_здоровья_интимные_товары,0060,1954.69,40501
md_pmax_школа_офис_и_книги_живопись,0060,1931.03,21023
srch_Товары_для_здоровья_DSA,0060,1922.307023,13632
Реклама_журналу_2.0_new,0060,1914.059256,69947
md_pmax_зоотовары_собаки,0060,1836.98,25432
shop_st_детские_товары_автокресла,0060,1823.92,17643
campaign - heroes 2025_7_11 13_59,0060,1754.01,16521
shop_st_детские_товары_активный_отдых,0060,1728.42,16056
md_pmax_алкоголь_вино_вермут,0060,1714.1,33113
srch_cat_зоотовары,0060,1695.196491,14512
md_pmax_merch_Фітнес та тренування,0060,1656.75199,14095
shop_st_детские_товары_питание_бакалея,0060,1590.06,25806
md_pmax_merch_Силові тренажери та обладнання,0060,1520.647552,15725
md_pmax_дача_сад_огород_садова_техніка,0060,1499.969612,23642
shop_st_зоотовары_грызуны,0060,1451.54,20307
md_pmax_merch_чохли для планшетів,0060,1440.678031,14627
shop_st_красота_и_уход_уход_за_полостью_рта_електрические,0060,1393.32,12966
md_pmax_merch_витратні матеріали для БФП,0060,1388.901454,12097
md_pmax_merch_Туристичне спорядження,0060,1381.953303,14059
md_pmax_красота_и_уход_гигиена_прокладки_гигиенические,0060,1359.069314,18461
srch_prod_бытовая_химия,0060,1335.33626,8970
srch_prod_електроника,0060,1288.403265,45453
srch_cat_бытовая_химия,0060,1280.293158,13014
md_pmax_товары_для_дома_мебель,0060,1278.483577,21733
